0.0, 4.112436, 3.237436, 3.200825, 3.112436, 3.112436, 2.530330, 3.060660, 3.237436, 3.974873, 3.974873, 2.530330, 3.008883, 4.560660, 3.237436, 3.388325, 3.237436, 3.340990, 3.325825, 4.621320, 3.560660, 2.987436, 3.340990, 3.133883, 2.914213, 2.825825, 3.974873, 2.457106, 3.112436, 3.340990, 3.112436, 2.987436, 3.340990, 3.987436, 2.633883, 3.112436, 3.075825, 2.670495, 3.075825, 3.112436, 3.200825, 3.075825, 3.112436, 3.237436, 3.200825, 3.200825, 4.414213, 3.414213, 3.560660, 3.200825, 3.560660, 3.517766, 2.353553, 3.340990, 3.200825, 2.405330, 2.457106, 3.621320, 3.024048, 2.155330, 3.974873, 2.457106, 3.914213, 2.957106, 2.030330, 2.353553, 2.853553, 3.164213, 2.883883, 2.280330, 3.060660, 3.060660, 2.758883, 2.280330, 2.806218, 3.138325, 1.905330, 3.914213, 1.816941, 4.694543, 2.353553, 3.237436, 3.112436, 3.513325, 3.060660, 3.164213, 4.694543, 4.694543, 3.112436, 4.414213, 3.060660, 3.340990, 2.670495, 3.024048, 2.828427, 3.164213, 2.243718, 3.112436, 2.353553, 3.024048, 2.853553, 3.974873, 2.914213, 4.560660, 2.914213, 3.200825, 2.810660, 2.862436, 2.493718, 3.200825, 3.112436, 3.237436, 3.200825, 3.164213, 3.237436, 3.267766, 3.560660, 3.008883, 3.008883, 2.737436, 3.377601, 2.950825, 3.828427, 3.090990, 3.237436, 3.974873, 3.340990, 3.049936, 3.237436, 3.263325, 2.530330, 2.987436, 2.405330, 2.508883, 2.280330, 3.200825, 2.217830, 2.957106, 3.112436, 3.164213, 3.340990, 3.101713, 2.847271, 2.368718, 2.752601, 3.112436, 3.263325, 3.237436, 2.530330, 2.405330, 3.340990, 3.263325, 3.299936, 3.340990, 2.066941, 3.237436, 3.060660, 2.513325, 2.383883, 3.200825, 2.883883, 1.905330, 3.237436, 4.694543, 2.306218, 2.280330, 2.353553, 2.612436, 3.164213, 2.493718, 3.237436, 3.060660, 3.237436, 2.549936, 3.914213, 3.487436, 2.700825, 2.405330, 3.237436, 2.530330, 3.237436, 3.200825, 3.560660, 2.935660, 3.340990, 2.935660, 3.090990, 2.176776, 3.914213, 3.112436, 3.112436, 2.493718, 3.575825, 2.603553, 2.883883, 3.097271, 2.853553, 3.185660, 3.039213, 3.200825
4.112436, 0.0, 3.810660, 1.0, 4.200825, 4.200825, 3.560660, 3.810660, 3.810660, 2.414213, 2.414213, 3.810660, 3.810660, 1.707106, 3.810660, 4.307519, 3.560660, 3.560660, 4.263325, 1.707106, 3.121320, 3.810660, 3.560660, 3.810660, 3.560660, 4.263325, 2.414213, 3.560660, 3.810660, 3.560660, 3.810660, 3.987436, 3.560660, 1.707106, 3.560660, 3.810660, 4.200825, 4.307519, 3.987436, 4.112436, 4.112436, 3.987436, 3.810660, 3.560660, 4.112436, 3.987436, 1.707106, 3.121320, 3.121320, 4.200825, 3.121320, 3.121320, 3.810660, 3.560660, 4.200825, 3.987436, 3.987436, 2.414213, 3.987436, 3.810660, 2.414213, 3.987436, 2.414213, 3.121320, 4.112436, 3.810660, 3.121320, 3.987436, 3.810660, 3.987436, 3.810660, 3.810660, 3.987436, 3.987436, 4.360866, 4.263325, 3.987436, 2.414213, 4.112436, 1.707106, 3.810660, 3.810660, 3.810660, 4.360866, 3.810660, 3.560660, 1.707106, 1.707106, 3.810660, 1.707106, 3.810660, 3.560660, 4.112436, 3.987436, 2.414213, 3.560660, 4.112436, 3.810660, 3.810660, 3.987436, 3.121320, 2.414213, 3.560660, 1.707106, 3.987436, 4.338769, 3.810660, 4.112436, 3.987436, 4.112436, 4.360866, 3.810660, 4.112436, 3.987436, 3.810660, 3.121320, 3.121320, 3.810660, 3.810660, 3.810660, 4.387540, 4.200825, 2.414213, 3.560660, 3.810660, 2.414213, 3.560660, 4.112436, 3.810660, 4.200825, 3.810660, 3.987436, 3.810660, 3.987436, 3.987436, 3.987436, 4.200825, 3.810660, 3.987436, 3.121320, 3.560660, 4.263325, 4.338769, 3.987436, 4.307519, 3.810660, 4.263325, 3.810660, 3.810660, 3.810660, 3.560660, 4.263325, 4.360866, 3.560660, 3.987436, 3.810660, 3.810660, 4.200825, 3.560660, 3.987436, 4.112436, 3.987436, 4.338769, 1.707106, 4.200825, 4.263325, 3.810660, 3.987436, 3.987436, 3.987436, 3.810660, 3.810660, 3.810660, 4.200825, 2.414213, 4.387540, 4.200825, 3.987436, 3.810660, 3.810660, 3.810660, 4.112436, 3.121320, 3.810660, 3.560660, 3.987436, 3.560660, 3.810660, 2.414213, 3.810660, 4.112436, 4.307519, 4.387540, 3.121320, 4.112436, 4.263325, 3.121320, 3.810660, 4.200825, 4.112436
3.237436, 3.810660, 0.0, 2.987436, 2.655330, 2.655330, 2.987436, 1.633883, 2.987436, 3.267766, 3.267766, 2.987436, 2.280330, 3.267766, 2.987436, 2.728553, 2.487436, 2.030330, 3.487436, 2.5, 2.353553, 2.633883, 2.987436, 2.310660, 2.810660, 3.487436, 3.267766, 2.987436, 2.987436, 2.987436, 2.987436, 2.612436, 2.987436, 2.707106, 2.987436, 2.987436, 2.405330, 3.612436, 2.155330, 2.405330, 2.280330, 2.155330, 2.030330, 2.810660, 3.112436, 3.112436, 3.707106, 2.060660, 2.810660, 2.987436, 1.914213, 2.060660, 2.987436, 2.810660, 2.655330, 2.612436, 2.862436, 3.267766, 2.737436, 2.487436, 2.914213, 2.862436, 3.267766, 2.957106, 3.237436, 2.987436, 2.560660, 2.737436, 2.987436, 2.612436, 2.987436, 2.987436, 3.112436, 2.612436, 3.383883, 3.487436, 3.112436, 3.267766, 3.237436, 3.560660, 2.987436, 2.987436, 2.758883, 3.737436, 1.780330, 2.810660, 3.621320, 3.621320, 2.487436, 3.0, 2.987436, 2.987436, 3.237436, 3.112436, 2.914213, 2.810660, 3.237436, 2.987436, 2.987436, 3.112436, 2.560660, 2.914213, 2.810660, 3.207106, 2.612436, 3.237436, 2.487436, 2.655330, 3.112436, 2.737436, 3.737436, 2.612436, 2.737436, 2.758883, 2.633883, 3.060660, 3.060660, 2.987436, 2.987436, 2.883883, 4.112436, 2.862436, 3.267766, 2.987436, 1.926776, 3.267766, 2.280330, 2.487436, 2.280330, 2.362436, 2.810660, 2.112436, 2.987436, 2.987436, 2.612436, 3.112436, 2.862436, 2.487436, 2.987436, 2.810660, 2.987436, 2.987436, 3.112436, 2.862436, 3.112436, 2.258883, 3.112436, 2.280330, 2.810660, 2.758883, 2.987436, 3.435660, 3.789213, 2.987436, 3.112436, 2.987436, 2.280330, 3.362436, 2.987436, 3.112436, 2.737436, 3.112436, 3.664213, 3.0, 3.237436, 2.862436, 2.987436, 2.862436, 2.612436, 3.112436, 2.612436, 2.487436, 2.612436, 2.862436, 2.560660, 3.987436, 3.112436, 2.987436, 2.987436, 2.987436, 2.987436, 3.237436, 3.060660, 2.883883, 2.987436, 3.112436, 2.987436, 2.237436, 3.267766, 2.612436, 3.237436, 3.310660, 3.987436, 2.957106, 2.862436, 2.780330, 3.060660, 2.987436, 2.987436, 3.112436
3.200825, 1.0, 2.987436, 0.0, 3.263325, 3.263325, 2.810660, 2.987436, 2.987436, 2.207106, 2.207106, 2.987436, 2.987436, 1.707106, 2.987436, 3.338769, 2.810660, 2.810660, 3.307519, 1.707106, 2.560660, 2.987436, 2.810660, 2.987436, 2.810660, 3.307519, 2.207106, 2.810660, 2.987436, 2.810660, 2.987436, 3.112436, 2.810660, 1.707106, 2.810660, 2.987436, 3.263325, 3.338769, 3.112436, 3.200825, 3.200825, 3.112436, 2.987436, 2.810660, 3.200825, 3.112436, 1.707106, 2.560660, 2.560660, 3.263325, 2.560660, 2.560660, 2.987436, 2.810660, 3.263325, 3.112436, 3.112436, 2.207106, 3.112436, 2.987436, 2.207106, 3.112436, 2.207106, 2.560660, 3.200825, 2.987436, 2.560660, 3.112436, 2.987436, 3.112436, 2.987436, 2.987436, 3.112436, 3.112436, 3.376491, 3.307519, 3.112436, 2.207106, 3.200825, 1.707106, 2.987436, 2.987436, 2.987436, 3.376491, 2.987436, 2.810660, 1.707106, 1.707106, 2.987436, 1.707106, 2.987436, 2.810660, 3.200825, 3.112436, 2.207106, 2.810660, 3.200825, 2.987436, 2.987436, 3.112436, 2.560660, 2.207106, 2.810660, 1.707106, 3.112436, 3.360866, 2.987436, 3.200825, 3.112436, 3.200825, 3.376491, 2.987436, 3.200825, 3.112436, 2.987436, 2.560660, 2.560660, 2.987436, 2.987436, 2.987436, 3.395352, 3.263325, 2.207106, 2.810660, 2.987436, 2.207106, 2.810660, 3.200825, 2.987436, 3.263325, 2.987436, 3.112436, 2.987436, 3.112436, 3.112436, 3.112436, 3.263325, 2.987436, 3.112436, 2.560660, 2.810660, 3.307519, 3.360866, 3.112436, 3.338769, 2.987436, 3.307519, 2.987436, 2.987436, 2.987436, 2.810660, 3.307519, 3.376491, 2.810660, 3.112436, 2.987436, 2.987436, 3.263325, 2.810660, 3.112436, 3.200825, 3.112436, 3.360866, 1.707106, 3.263325, 3.307519, 2.987436, 3.112436, 3.112436, 3.112436, 2.987436, 2.987436, 2.987436, 3.263325, 2.207106, 3.395352, 3.263325, 3.112436, 2.987436, 2.987436, 2.987436, 3.200825, 2.560660, 2.987436, 2.810660, 3.112436, 2.810660, 2.987436, 2.207106, 2.987436, 3.200825, 3.338769, 3.395352, 2.560660, 3.200825, 3.307519, 2.560660, 2.987436, 3.263325, 3.200825
3.112436, 4.200825, 2.655330, 3.263325, 0.0, 1.0, 3.267766, 3.362436, 3.319543, 4.328427, 4.328427, 3.133883, 0.875, 4.819543, 3.362436, 2.202665, 3.444543, 2.633883, 3.049936, 4.621320, 3.103553, 3.237436, 3.517766, 3.362436, 3.164213, 3.049936, 4.328427, 3.164213, 2.987436, 3.164213, 2.987436, 2.935660, 3.164213, 4.112436, 3.164213, 2.987436, 2.246859, 2.972271, 2.530330, 2.493718, 1.368718, 2.301776, 2.633883, 3.194543, 3.138325, 3.289213, 4.819543, 3.810660, 3.810660, 2.763325, 3.810660, 3.457106, 3.237436, 3.517766, 2.379441, 3.127601, 3.289213, 4.328427, 2.752601, 3.164213, 4.181980, 3.289213, 4.328427, 3.457106, 2.935660, 3.164213, 3.767766, 2.965990, 3.237436, 3.075825, 2.737436, 3.237436, 3.112436, 2.935660, 3.075825, 3.245019, 2.127601, 4.328427, 3.075825, 4.819543, 3.237436, 2.664213, 2.862436, 3.351713, 2.655330, 3.340990, 4.819543, 4.819543, 3.082106, 4.5, 3.008883, 3.517766, 3.200825, 3.252601, 4.328427, 3.517766, 2.847271, 3.185660, 2.362436, 2.832106, 3.767766, 4.328427, 3.371320, 4.707106, 2.935660, 3.263325, 3.237436, 2.972271, 3.289213, 3.263325, 2.935660, 2.987436, 3.263325, 2.965990, 3.112436, 3.060660, 3.810660, 3.112436, 3.112436, 3.258883, 3.054378, 3.174936, 3.974873, 3.237436, 2.655330, 3.828427, 2.810660, 3.200825, 2.655330, 2.807519, 3.112436, 2.539213, 2.914213, 3.258883, 2.935660, 3.200825, 2.862436, 3.340990, 2.789213, 3.457106, 3.517766, 3.200825, 3.263325, 3.237436, 3.075825, 2.862436, 3.219131, 1.655330, 3.237436, 3.215990, 3.517766, 2.645907, 2.870019, 3.517766, 3.200825, 3.362436, 2.457106, 1.961548, 3.340990, 3.024048, 3.024048, 3.112436, 2.825825, 4.5, 2.909771, 2.891465, 2.987436, 2.508883, 3.024048, 3.289213, 2.987436, 3.362436, 2.987436, 2.821383, 3.621320, 3.002601, 2.696383, 2.539213, 3.362436, 2.862436, 3.112436, 3.263325, 3.810660, 3.082106, 3.517766, 2.935660, 3.340990, 3.362436, 4.328427, 2.935660, 3.112436, 2.909771, 3.377601, 3.164213, 2.847271, 2.056218, 3.560660, 3.185660, 1.909771, 2.388325
3.112436, 4.200825, 2.655330, 3.263325, 1.0, 0.0, 3.267766, 3.362436, 3.319543, 4.328427, 4.328427, 3.133883, 1.875, 4.819543, 3.362436, 1.202665, 2.444543, 1.633883, 3.049936, 4.621320, 3.103553, 3.237436, 3.517766, 3.362436, 3.164213, 3.049936, 4.328427, 3.164213, 2.987436, 3.164213, 2.987436, 1.935660, 3.164213, 4.112436, 3.164213, 2.987436, 1.246859, 2.972271, 2.530330, 2.493718, 2.368718, 1.301776, 1.633883, 3.444543, 3.138325, 3.289213, 4.819543, 3.810660, 3.810660, 2.763325, 3.810660, 3.457106, 2.935660, 2.517766, 2.379441, 3.127601, 3.289213, 4.328427, 2.752601, 2.164213, 4.181980, 3.289213, 4.328427, 3.457106, 2.935660, 3.164213, 3.767766, 3.289213, 3.237436, 3.237436, 2.737436, 2.237436, 3.112436, 2.935660, 3.075825, 3.245019, 3.112436, 4.328427, 3.075825, 4.819543, 3.237436, 2.664213, 2.862436, 3.351713, 2.655330, 3.340990, 4.819543, 4.819543, 3.082106, 4.5, 3.008883, 3.517766, 3.200825, 3.252601, 4.328427, 3.517766, 2.847271, 3.185660, 3.362436, 2.832106, 3.767766, 4.328427, 3.517766, 4.707106, 2.935660, 3.263325, 3.237436, 2.972271, 3.289213, 3.263325, 2.935660, 2.987436, 3.263325, 3.289213, 3.362436, 3.060660, 3.810660, 3.362436, 3.362436, 3.258883, 3.054378, 3.174936, 3.974873, 3.237436, 2.655330, 3.828427, 1.810660, 3.200825, 1.655330, 3.057519, 3.112436, 2.539213, 2.914213, 3.258883, 1.935660, 3.200825, 2.862436, 3.340990, 2.789213, 3.457106, 3.017766, 3.200825, 3.263325, 3.237436, 3.075825, 2.862436, 2.219131, 2.655330, 3.237436, 2.215990, 3.017766, 2.645907, 2.870019, 3.517766, 3.200825, 2.362436, 2.457106, 2.961548, 2.340990, 2.024048, 3.024048, 3.112436, 2.825825, 4.5, 2.909771, 2.891465, 3.362436, 3.215990, 3.024048, 3.289213, 2.987436, 3.362436, 2.987436, 2.821383, 3.621320, 3.002601, 2.696383, 1.539213, 3.362436, 2.862436, 3.362436, 3.263325, 3.810660, 3.082106, 3.517766, 1.935660, 3.340990, 3.362436, 4.328427, 2.935660, 3.112436, 2.909771, 3.377601, 3.164213, 2.847271, 2.056218, 3.560660, 3.185660, 2.909771, 1.388325
2.530330, 3.560660, 2.987436, 2.810660, 3.267766, 3.267766, 0.0, 2.487436, 2.487436, 2.914213, 2.914213, 1.780330, 2.310660, 3.207106, 2.487436, 3.121320, 2.560660, 2.310660, 3.694543, 3.207106, 2.810660, 2.987436, 2.810660, 2.987436, 2.810660, 3.548097, 2.914213, 2.103553, 2.810660, 2.810660, 2.810660, 2.987436, 2.810660, 2.5, 2.103553, 1.810660, 2.987436, 3.090990, 3.060660, 3.310660, 3.340990, 2.560660, 2.810660, 2.560660, 2.810660, 2.664213, 3.207106, 2.810660, 2.810660, 3.517766, 2.810660, 2.560660, 2.030330, 2.810660, 3.517766, 2.207106, 2.457106, 2.914213, 3.164213, 2.103553, 2.914213, 2.457106, 2.914213, 1.853553, 2.530330, 2.030330, 2.103553, 3.164213, 2.987436, 2.280330, 2.737436, 2.737436, 3.017766, 2.280330, 3.267766, 3.590990, 2.207106, 2.914213, 2.383883, 3.207106, 2.030330, 2.737436, 2.987436, 4.224873, 2.987436, 2.810660, 3.207106, 2.207106, 2.810660, 3.207106, 2.737436, 2.810660, 3.340990, 3.164213, 2.914213, 2.810660, 2.560660, 2.987436, 2.280330, 3.090990, 2.103553, 2.914213, 2.810660, 3.207106, 3.164213, 4.048097, 2.987436, 3.340990, 2.457106, 3.340990, 3.798097, 2.987436, 3.340990, 3.164213, 2.987436, 2.560660, 2.810660, 2.987436, 2.840990, 2.987436, 4.578427, 3.340990, 2.707106, 2.810660, 2.987436, 2.914213, 2.810660, 3.310660, 2.987436, 3.267766, 2.280330, 2.914213, 2.103553, 2.280330, 2.280330, 3.164213, 2.560660, 2.810660, 3.164213, 2.207106, 2.810660, 3.517766, 4.048097, 2.353553, 3.871320, 2.987436, 3.694543, 2.987436, 1.926776, 2.280330, 2.810660, 3.194543, 4.224873, 2.810660, 2.457106, 2.987436, 2.383883, 3.517766, 2.103553, 3.164213, 3.340990, 2.457106, 4.048097, 3.207106, 2.737436, 2.987436, 2.280330, 3.164213, 3.164213, 1.957106, 2.987436, 2.987436, 2.987436, 3.340990, 2.914213, 4.578427, 3.340990, 1.957106, 2.987436, 2.280330, 2.987436, 3.340990, 2.810660, 2.810660, 2.810660, 3.090990, 2.810660, 2.280330, 2.914213, 2.810660, 3.310660, 3.164213, 4.578427, 2.103553, 3.237436, 3.517766, 2.103553, 2.487436, 3.414213, 3.164213
3.060660, 3.810660, 1.633883, 2.987436, 3.362436, 3.362436, 2.487436, 0.0, 1.530330, 3.267766, 2.560660, 2.237436, 2.987436, 3.560660, 1.530330, 3.090990, 2.987436, 2.487436, 3.362436, 3.267766, 3.060660, 2.280330, 2.737436, 2.987436, 2.560660, 3.237436, 3.267766, 2.810660, 2.987436, 2.987436, 2.987436, 3.112436, 2.987436, 2.707106, 2.987436, 2.987436, 2.737436, 3.362436, 3.112436, 3.237436, 3.237436, 2.612436, 2.987436, 2.987436, 3.237436, 2.612436, 3.0, 1.914213, 3.060660, 3.289213, 2.060660, 2.060660, 2.987436, 2.987436, 3.310660, 2.987436, 2.987436, 3.207106, 2.685660, 2.987436, 3.060660, 2.987436, 3.207106, 2.810660, 3.237436, 2.987436, 3.060660, 2.987436, 2.987436, 3.112436, 2.987436, 2.987436, 2.862436, 2.862436, 3.508883, 3.487436, 3.112436, 3.207106, 3.060660, 3.707106, 2.987436, 2.987436, 2.987436, 3.715990, 2.810660, 2.664213, 3.707106, 3.707106, 2.987436, 3.621320, 2.810660, 2.987436, 3.060660, 2.935660, 3.207106, 2.987436, 3.237436, 2.883883, 2.810660, 3.112436, 3.060660, 3.267766, 2.810660, 2.560660, 2.987436, 3.737436, 2.810660, 3.090990, 2.810660, 3.060660, 3.789213, 2.737436, 3.060660, 2.633883, 2.633883, 2.914213, 2.353553, 2.987436, 2.987436, 2.987436, 4.090990, 3.362436, 3.267766, 2.987436, 2.383883, 3.267766, 2.737436, 2.758883, 2.737436, 2.362436, 2.987436, 1.987436, 2.987436, 2.560660, 3.112436, 2.155330, 3.362436, 2.987436, 2.405330, 3.060660, 2.737436, 3.487436, 3.737436, 3.112436, 3.487436, 2.987436, 3.487436, 2.737436, 2.758883, 2.987436, 2.737436, 2.987436, 3.685660, 2.737436, 2.935660, 2.737436, 2.758883, 3.310660, 2.987436, 2.405330, 2.914213, 2.810660, 3.560660, 3.621320, 3.362436, 3.487436, 2.560660, 2.810660, 2.810660, 2.487436, 2.987436, 2.560660, 2.987436, 3.362436, 3.121320, 4.060660, 3.362436, 2.612436, 2.987436, 2.737436, 2.987436, 3.237436, 2.353553, 2.737436, 2.987436, 2.810660, 2.987436, 2.810660, 3.207106, 2.987436, 2.987436, 3.612436, 4.112436, 3.060660, 3.237436, 3.362436, 3.060660, 2.487436, 3.340990, 3.112436
3.237436, 3.810660, 2.987436, 2.987436, 3.319543, 3.319543, 2.487436, 1.530330, 0.0, 3.267766, 2.560660, 2.060660, 2.987436, 3.707106, 1.0, 3.112436, 2.633883, 2.487436, 3.362436, 3.267766, 3.060660, 0.926776, 2.737436, 2.862436, 2.810660, 3.112436, 3.267766, 2.987436, 2.987436, 1.987436, 2.987436, 3.112436, 1.810660, 3.707106, 2.987436, 2.987436, 2.862436, 3.237436, 2.758883, 3.237436, 3.164213, 2.612436, 2.633883, 2.987436, 3.008883, 2.258883, 3.0, 3.060660, 2.060660, 2.362436, 2.810660, 2.810660, 2.987436, 2.987436, 3.362436, 3.112436, 3.112436, 3.267766, 2.862436, 2.987436, 3.060660, 3.112436, 2.267766, 2.310660, 2.883883, 2.987436, 2.707106, 2.758883, 2.987436, 3.112436, 2.737436, 2.987436, 2.862436, 2.862436, 3.862436, 3.487436, 3.112436, 3.267766, 3.112436, 3.414213, 2.987436, 2.633883, 2.737436, 3.737436, 2.987436, 2.664213, 3.707106, 3.707106, 2.987436, 3.560660, 2.987436, 1.987436, 2.112436, 3.112436, 3.267766, 2.987436, 3.060660, 2.883883, 2.987436, 2.987436, 2.707106, 2.267766, 2.987436, 3.267766, 3.112436, 3.737436, 2.987436, 3.112436, 2.685660, 3.112436, 3.862436, 2.737436, 2.112436, 3.112436, 2.987436, 2.603553, 2.353553, 2.987436, 2.987436, 2.987436, 3.112436, 3.112436, 2.267766, 2.987436, 2.560660, 3.267766, 2.737436, 3.237436, 2.560660, 3.362436, 1.987436, 3.112436, 2.987436, 2.612436, 3.112436, 2.155330, 3.362436, 2.862436, 2.405330, 2.810660, 2.560660, 3.362436, 3.715990, 3.112436, 3.435660, 2.987436, 3.362436, 2.207106, 2.758883, 2.987436, 2.560660, 1.987436, 3.737436, 2.207106, 3.112436, 2.737436, 1.758883, 3.289213, 2.987436, 2.405330, 2.862436, 2.862436, 3.612436, 2.621320, 2.362436, 3.487436, 2.737436, 2.935660, 2.935660, 2.310660, 2.987436, 2.737436, 1.987436, 3.362436, 2.267766, 3.112436, 3.362436, 2.487436, 2.633883, 2.207106, 2.987436, 2.237436, 2.353553, 1.987436, 2.987436, 2.935660, 2.633883, 2.987436, 3.267766, 2.987436, 2.987436, 3.612436, 4.112436, 3.060660, 3.237436, 3.487436, 3.060660, 2.487436, 3.362436, 3.112436
3.974873, 2.414213, 3.267766, 2.207106, 4.328427, 4.328427, 2.914213, 3.267766, 3.267766, 0.0, 2.207106, 3.267766, 3.267766, 2.207106, 3.267766, 5.035533, 2.914213, 2.914213, 4.681980, 2.207106, 2.560660, 3.207106, 1.207106, 3.267766, 2.914213, 4.681980, 0.5, 2.914213, 2.060660, 2.707106, 3.060660, 3.414213, 2.707106, 2.207106, 2.707106, 3.060660, 4.328427, 4.535533, 3.621320, 3.621320, 3.974873, 3.621320, 3.267766, 2.914213, 3.974873, 2.621320, 1.207106, 1.853553, 2.060660, 4.328427, 2.560660, 2.560660, 3.267766, 2.414213, 3.974873, 3.621320, 3.121320, 0.5, 2.621320, 3.267766, 2.207106, 2.121320, 1.5, 2.560660, 3.974873, 2.914213, 2.560660, 2.621320, 1.5, 3.414213, 1.207106, 3.267766, 2.914213, 3.621320, 5.514626, 3.767766, 3.414213, 2.207106, 3.974873, 1.5, 2.914213, 3.267766, 2.5, 4.761485, 2.267766, 2.914213, 2.207106, 2.207106, 3.060660, 1.207106, 3.267766, 2.914213, 3.974873, 3.267766, 2.207106, 2.914213, 3.974873, 2.767766, 3.267766, 1.914213, 2.560660, 1.707106, 2.914213, 2.207106, 3.621320, 5.181980, 3.267766, 3.974873, 3.267766, 3.767766, 4.545876, 2.267766, 3.767766, 3.621320, 3.267766, 2.560660, 2.060660, 3.267766, 3.267766, 2.914213, 5.567973, 4.328427, 1.5, 2.414213, 3.267766, 2.207106, 2.914213, 2.974873, 3.267766, 3.621320, 3.267766, 3.621320, 2.267766, 2.914213, 3.414213, 3.621320, 4.328427, 2.560660, 3.560660, 2.560660, 2.914213, 3.974873, 5.261485, 3.621320, 3.121320, 3.267766, 4.474873, 3.267766, 2.914213, 3.267766, 2.207106, 4.121320, 5.116878, 2.207106, 3.621320, 3.207106, 2.914213, 4.328427, 2.914213, 3.414213, 3.974873, 3.621320, 4.763325, 2.207106, 4.328427, 4.681980, 3.267766, 3.621320, 3.414213, 3.267766, 2.914213, 1.560660, 2.914213, 2.414213, 2.207106, 5.567973, 4.328427, 3.621320, 3.267766, 3.267766, 3.207106, 3.474873, 2.560660, 2.560660, 1.207106, 2.914213, 1.914213, 3.267766, 1.5, 2.914213, 3.267766, 4.974873, 5.567973, 2.560660, 3.914213, 4.328427, 2.560660, 2.914213, 4.328427, 3.267766
